Date,BTC-USD,GLD,SPY,^VIX
2020-08-10,11878.111328125,190.14999389648438,310.67352294921875,22.1299991607666
2020-08-11,11410.525390625,179.94000244140625,308.1089172363281,24.030000686645508
2020-08-12,11584.9345703125,179.10000610351562,312.4047546386719,22.280000686645508
2020-08-13,11784.1376953125,183.3300018310547,311.8399353027344,22.1299991607666
2020-08-14,11768.87109375,182.5399932861328,311.8492431640625,22.049999237060547
2020-08-15,11865.6982421875,182.5399932861328,311.8492431640625,22.049999237060547
2020-08-16,11892.8037109375,182.5399932861328,311.8492431640625,22.049999237060547
2020-08-17,12254.40234375,186.5,312.8397521972656,21.350000381469727
2020-08-18,11991.2333984375,188.17999267578125,313.51568603515625,21.510000228881836
2020-08-19,11758.283203125,182.24000549316406,312.2102966308594,22.540000915527344
2020-08-20,11878.3720703125,183.5,313.1823425292969,22.719999313354492
2020-08-21,11592.4892578125,182.02999877929688,314.2934265136719,22.540000915527344
2020-08-22,11681.8251953125,182.02999877929688,314.2934265136719,22.540000915527344
2020-08-23,11664.84765625,182.02999877929688,314.2934265136719,22.540000915527344
2020-08-24,11774.595703125,181.0,317.47808837890625,22.3700008392334
2020-08-25,11366.134765625,181.22000122070312,318.58905029296875,22.030000686645508
2020-08-26,11488.36328125,183.36000061035156,321.7830810546875,23.270000457763672
2020-08-27,11323.3974609375,181.24000549316406,322.48681640625,24.469999313354492
2020-08-28,11542.5,184.38999938964844,324.56982421875,22.959999084472656
2020-08-29,11506.865234375,184.38999938964844,324.56982421875,22.959999084472656
2020-08-30,11711.505859375,184.38999938964844,324.56982421875,22.959999084472656
2020-08-31,11680.8203125,184.8300018310547,323.39404296875,26.40999984741211
2020-09-01,11970.478515625,185.0500030517578,326.43994140625,26.1200008392334
2020-09-02,11414.0341796875,182.6199951171875,331.1615905761719,26.56999969482422
2020-09-03,10245.296875,181.13999938964844,319.7649230957031,33.599998474121094
2020-09-04,10511.8134765625,181.63999938964844,317.1540832519531,30.75
2020-09-05,10169.5673828125,181.63999938964844,317.1540832519531,30.75
2020-09-06,10280.3515625,181.63999938964844,317.1540832519531,30.75
2020-09-07,10369.5634765625,181.63999938964844,317.1540832519531,30.75
2020-09-08,10131.5166015625,181.2899932861328,308.4884948730469,31.459999084472656
2020-09-09,10242.34765625,183.0500030517578,314.5803527832031,28.809999465942383
2020-09-10,10363.138671875,182.4600067138672,309.1180419921875,29.709999084472656
2020-09-11,10400.9150390625,182.4499969482422,309.27545166015625,26.8700008392334
2020-09-12,10442.1708984375,182.4499969482422,309.27545166015625,26.8700008392334
2020-09-13,10323.755859375,182.4499969482422,309.27545166015625,26.8700008392334
2020-09-14,10680.837890625,183.88999938964844,313.3490295410156,25.850000381469727
2020-09-15,10796.951171875,183.4499969482422,314.9322204589844,25.59000015258789
2020-09-16,10974.9052734375,183.97000122070312,313.68231201171875,26.040000915527344
2020-09-17,10948.990234375,182.9600067138672,310.92333984375,26.459999084472656
2020-09-18,10944.5859375,183.1999969482422,307.34381103515625,25.829999923706055
2020-09-19,11094.3466796875,183.1999969482422,307.34381103515625,25.829999923706055
2020-09-20,10938.271484375,183.1999969482422,307.34381103515625,25.829999923706055
2020-09-21,10462.259765625,179.52000427246094,303.9232482910156,27.780000686645508
2020-09-22,10538.4599609375,178.64999389648438,307.01849365234375,26.860000610351562
2020-09-23,10246.1865234375,174.7899932861328,299.8984375,28.579999923706055
2020-09-24,10760.06640625,175.44000244140625,300.69775390625,28.510000228881836
2020-09-25,10692.716796875,174.94000244140625,305.5592346191406,26.3799991607666
2020-09-26,10750.7236328125,174.94000244140625,305.5592346191406,26.3799991607666
2020-09-27,10775.26953125,174.94000244140625,305.5592346191406,26.3799991607666
2020-09-28,10709.65234375,176.6999969482422,310.63433837890625,26.190000534057617
2020-09-29,10844.640625,178.19000244140625,308.9426574707031,26.270000457763672
2020-09-30,10784.4912109375,177.1199951171875,311.28497314453125,26.3700008392334
2020-10-01,10619.4521484375,178.6999969482422,313.283447265625,26.700000762939453
2020-10-02,10575.974609375,178.5399932861328,310.3090515136719,27.6299991607666
2020-10-03,10549.3291015625,178.5399932861328,310.3090515136719,27.6299991607666
2020-10-04,10669.5830078125,178.5399932861328,310.3090515136719,27.6299991607666
2020-10-05,10793.33984375,179.41000366210938,315.8116760253906,27.959999084472656
2020-10-06,10604.40625,177.3000030517578,311.3221130371094,29.479999542236328
2020-10-07,10668.96875,177.22000122070312,316.74127197265625,28.059999465942383
2020-10-08,10915.685546875,177.85000610351562,319.5483703613281,26.360000610351562
2020-10-09,11064.4580078125,181.0800018310547,322.40203857421875,25.0
2020-10-10,11296.361328125,181.0800018310547,322.40203857421875,25.0
2020-10-11,11384.181640625,181.0800018310547,322.40203857421875,25.0
2020-10-12,11555.36328125,180.55999755859375,327.5886535644531,25.06999969482422
2020-10-13,11425.8994140625,177.72000122070312,325.45074462890625,26.06999969482422
2020-10-14,11429.5068359375,178.27000427246094,323.40582275390625,26.399999618530273
2020-10-15,11495.349609375,178.9199981689453,323.0061950683594,26.969999313354492
2020-10-16,11322.123046875,178.3000030517578,322.8109436035156,27.40999984741211
2020-10-17,11358.1015625,178.3000030517578,322.8109436035156,27.40999984741211
2020-10-18,11483.359375,178.3000030517578,322.8109436035156,27.40999984741211
2020-10-19,11742.037109375,178.38999938964844,317.90313720703125,29.18000030517578
2020-10-20,11916.3349609375,179.25,319.1765441894531,29.350000381469727
2020-10-21,12823.689453125,180.60000610351562,318.5723876953125,28.649999618530273
2020-10-22,12965.8916015625,178.8300018310547,320.31982421875,28.110000610351562
2020-10-23,12931.5390625,178.63999938964844,321.40740966796875,27.549999237060547
2020-10-24,13108.0625,178.63999938964844,321.40740966796875,27.549999237060547
2020-10-25,13031.173828125,178.63999938964844,321.40740966796875,27.549999237060547
2020-10-26,13075.248046875,178.5500030517578,315.4677734375,32.459999084472656
2020-10-27,13654.21875,179.02000427246094,314.3802490234375,33.349998474121094
2020-10-28,13271.28515625,176.1300048828125,303.6351318359375,40.279998779296875
2020-10-29,13437.8828125,175.39999389648438,306.7210693359375,37.59000015258789
2020-10-30,13546.5224609375,176.1999969482422,303.52349853515625,38.02000045776367
2020-10-31,13780.9951171875,176.1999969482422,303.52349853515625,38.02000045776367
2020-11-01,13737.109375,176.1999969482422,303.52349853515625,38.02000045776367
2020-11-02,13550.4892578125,177.91000366210938,306.9255676269531,37.130001068115234
2020-11-03,13950.30078125,178.9199981689453,312.3446044921875,35.54999923706055
2020-11-04,14133.70703125,178.82000732421875,319.3253173828125,29.56999969482422
2020-11-05,15579.8486328125,182.92999267578125,325.5530090332031,27.579999923706055
2020-11-06,15565.880859375,183.19000244140625,325.4787292480469,24.860000610351562
2020-11-07,14833.75390625,183.19000244140625,325.4787292480469,24.860000610351562
2020-11-08,15479.5673828125,183.19000244140625,325.4787292480469,24.860000610351562
